county_type,state,county,Violent_crime,Murder_and_nonnegligent_manslaughter,Forcible_rape,Robbery,Aggravated_assault,Property_crime,Burglary,Larceny_theft,Motor_vehicle_theft,Arson
Nonmetropolitan,MARYLAND,Kent,15,0,0,1,14,153,73,71,9,1
Nonmetropolitan,MARYLAND,St. Mary's,228,0,17,55,156,"2,403",649,"1,636",118,3
Nonmetropolitan,MARYLAND,Talbot,12,0,2,1,9,208,68,131,9,0
Nonmetropolitan,MARYLAND,Worcester,64,1,2,3,58,256,68,185,3,1
Metropolitan,MICHIGAN,Barry,40,1,13,1,25,397,128,249,20,6
Metropolitan,MICHIGAN,Bay,46,0,13,5,28,680,165,496,19,0
Metropolitan,MICHIGAN,Berrien,116,0,19,13,84,668,192,449,27,6
Metropolitan,MICHIGAN,Calhoun,73,0,3,7,63,567,195,344,28,6
Metropolitan,MICHIGAN,Cass,27,1,11,1,14,503,153,337,13,4
Metropolitan,MICHIGAN,Clinton,17,3,3,4,7,208,90,104,14,0
Metropolitan,MICHIGAN,Eaton,84,3,21,19,41,"1,310",305,945,60,4
Metropolitan,MICHIGAN,Genesee,30,0,12,6,12,562,152,399,11,0
Metropolitan,MICHIGAN,Ingham,94,1,14,11,68,713,229,451,33,4
Metropolitan,MICHIGAN,Ionia,31,1,11,1,18,325,122,187,16,3
Metropolitan,MICHIGAN,Jackson,134,2,9,4,119,625,190,403,32,4
Metropolitan,MICHIGAN,Kalamazoo,128,1,26,13,88,"1,589",401,"1,120",68,11
Metropolitan,MICHIGAN,Lapeer,46,1,6,0,39,466,140,310,16,0
Metropolitan,MICHIGAN,Livingston,43,0,9,7,27,703,156,520,27,3
Metropolitan,MICHIGAN,Macomb,305,1,33,48,223,"2,325",522,"1,672",131,16
Metropolitan,MICHIGAN,Monroe,188,2,40,30,116,"2,303",706,"1,470",127,31
Metropolitan,MICHIGAN,Muskegon,34,0,7,2,25,768,122,628,18,3
Metropolitan,MICHIGAN,Oakland,673,10,64,127,472,"4,622","1,382","3,005",235,81
Metropolitan,MICHIGAN,Ottawa,263,2,86,16,159,"3,332",697,"2,542",93,24
Metropolitan,MICHIGAN,Saginaw,78,1,9,9,59,563,182,349,32,4
Metropolitan,MICHIGAN,St. Clair,137,1,17,16,103,"1,647",497,"1,056",94,22
Metropolitan,MICHIGAN,Van Buren,106,2,30,5,69,603,209,361,33,6
Metropolitan,MICHIGAN,Washtenaw,430,5,83,73,269,"2,147",812,"1,154",181,18
Metropolitan,MICHIGAN,Wayne,10,0,0,0,10,16,1,14,1,0
Nonmetropolitan,MICHIGAN,Alcona,9,0,1,0,8,176,55,119,2,1
Nonmetropolitan,MICHIGAN,Allegany,108,1,28,3,76,850,239,560,51,9
Nonmetropolitan,MICHIGAN,Alpena,4,0,2,0,2,71,10,61,0,0
Nonmetropolitan,MICHIGAN,Antrim,18,0,4,3,11,301,91,205,5,0
Nonmetropolitan,MICHIGAN,Arenac,19,0,5,1,13,104,55,42,7,2
Nonmetropolitan,MICHIGAN,Baraga,0,0,0,0,0,25,7,17,1,0
Nonmetropolitan,MICHIGAN,Branch,6,0,1,1,4,174,23,147,4,1
Nonmetropolitan,MICHIGAN,Charlevoix,25,1,12,0,12,147,38,108,1,1
Nonmetropolitan,MICHIGAN,Cheboygan,8,1,2,0,5,100,33,65,2,2
Nonmetropolitan,MICHIGAN,Chippewa,5,0,1,0,4,120,45,68,7,0
Nonmetropolitan,MICHIGAN,Clare,33,1,9,3,20,367,202,162,3,1
Nonmetropolitan,MICHIGAN,Crawford,27,1,4,0,22,200,84,109,7,1
Nonmetropolitan,MICHIGAN,Delta,3,0,0,0,3,63,12,45,6,0
Nonmetropolitan,MICHIGAN,Emmet,10,0,2,1,7,230,42,184,4,0
Nonmetropolitan,MICHIGAN,Gladwin,18,0,2,0,16,135,53,79,3,3
Nonmetropolitan,MICHIGAN,Grand Traverse,92,0,26,3,63,739,128,594,17,4
Nonmetropolitan,MICHIGAN,Gratiot,9,0,3,1,5,182,46,127,9,0
Nonmetropolitan,MICHIGAN,Hillsdale,25,0,2,1,22,196,60,130,6,1
Nonmetropolitan,MICHIGAN,Houghton,5,0,1,1,3,101,24,75,2,0
Nonmetropolitan,MICHIGAN,Huron,13,1,3,0,9,141,54,85,2,0
Nonmetropolitan,MICHIGAN,Iosco,1,0,0,0,1,13,9,3,1,0
Nonmetropolitan,MICHIGAN,Iron,4,1,2,0,1,42,16,25,1,1
Nonmetropolitan,MICHIGAN,Isabella,31,2,11,2,16,398,129,251,18,0
Nonmetropolitan,MICHIGAN,Kalkaska,9,0,5,1,3,261,75,169,17,1
Nonmetropolitan,MICHIGAN,Lake,23,1,5,2,15,269,147,114,8,0
Nonmetropolitan,MICHIGAN,Lenawee,52,0,22,1,29,369,120,230,19,2
Nonmetropolitan,MICHIGAN,Luce,6,0,3,0,3,90,34,54,2,0
Nonmetropolitan,MICHIGAN,Mackinac,3,0,0,0,3,61,16,43,2,0
Nonmetropolitan,MICHIGAN,Marquette,5,0,2,0,3,184,16,165,3,1
Nonmetropolitan,MICHIGAN,Mecosta,192,0,15,2,175,481,114,351,16,1
Nonmetropolitan,MICHIGAN,Montcalm,57,0,12,1,44,530,171,322,37,2
Nonmetropolitan,MICHIGAN,Montmorency,2,0,1,0,1,54,37,14,3,0
Nonmetropolitan,MICHIGAN,Oceana,21,0,7,1,13,287,94,181,12,0
Nonmetropolitan,MICHIGAN,Ogemaw,19,0,1,2,16,288,131,151,6,0
Nonmetropolitan,MICHIGAN,Ontonagon,3,0,1,0,2,23,11,11,1,0
Nonmetropolitan,MICHIGAN,Osceola,25,0,3,0,22,267,83,177,7,2
Nonmetropolitan,MICHIGAN,Oscoda,21,0,2,2,17,256,96,153,7,1
Nonmetropolitan,MICHIGAN,Otsego,3,0,1,0,2,33,10,22,1,0
Nonmetropolitan,MICHIGAN,Presque Isle,7,0,2,0,5,41,18,22,1,0
Nonmetropolitan,MICHIGAN,Roscommon,14,0,6,2,6,155,40,104,11,2
Nonmetropolitan,MICHIGAN,Sanilac,29,0,4,0,25,175,84,83,8,2
Nonmetropolitan,MICHIGAN,Shiawassee,46,0,17,4,25,500,197,289,14,0
Nonmetropolitan,MICHIGAN,St. Joseph,25,0,5,0,20,306,105,188,13,2
Nonmetropolitan,MICHIGAN,Tuscola,39,1,6,0,32,332,121,200,11,3
Nonmetropolitan,MICHIGAN,Wexford,26,0,9,1,16,396,78,310,8,2
Metropolitan,MINNESOTA,Anoka,,1,,2,47,"1,675",302,"1,297",76,5
Metropolitan,MINNESOTA,Benton,,0,,0,12,265,51,194,20,3
Metropolitan,MINNESOTA,Blue Earth,,0,,0,7,177,59,102,16,1
Metropolitan,MINNESOTA,Carlton,,2,,1,5,323,111,196,16,2
Metropolitan,MINNESOTA,Carver,,0,,3,25,736,130,592,14,5
Metropolitan,MINNESOTA,Chisago,,0,,2,10,442,76,345,21,1
Metropolitan,MINNESOTA,Clay,,0,,0,3,72,18,51,3,4
Metropolitan,MINNESOTA,Dakota,,0,,1,38,146,45,95,6,3
Metropolitan,MINNESOTA,Dodge,,0,,0,33,252,43,202,7,0
Metropolitan,MINNESOTA,Hennepin,,0,,2,14,141,23,114,4,1
Metropolitan,MINNESOTA,Houston,,0,,0,4,64,23,38,3,0
Metropolitan,MINNESOTA,Isanti,,0,,0,10,400,116,249,35,7
Metropolitan,MINNESOTA,Nicollet,,0,,0,5,110,49,55,6,2
Metropolitan,MINNESOTA,Olmsted,,0,,2,17,448,151,261,36,1
Metropolitan,MINNESOTA,Polk,,0,,1,15,157,53,99,5,3
Metropolitan,MINNESOTA,Ramsey,,0,,1,8,146,19,119,8,1
Metropolitan,MINNESOTA,Scott,,0,,0,4,119,40,76,3,0
Metropolitan,MINNESOTA,Sherburne,,0,,1,11,516,125,361,30,1
Metropolitan,MINNESOTA,Stearns,,0,,1,30,439,118,296,25,0
Metropolitan,MINNESOTA,St. Louis,,0,,2,33,708,273,382,53,5
Metropolitan,MINNESOTA,Wabasha,,0,,0,1,26,3,19,4,0
Metropolitan,MINNESOTA,Washington,,0,,3,18,957,179,734,44,2
Metropolitan,MINNESOTA,Wright,,0,,9,48,"1,716",167,"1,490",59,12
Nonmetropolitan,MINNESOTA,Aitkin,,0,,0,16,409,141,237,31,4
Nonmetropolitan,MINNESOTA,Becker,,0,,1,10,117,38,65,14,3
Nonmetropolitan,MINNESOTA,Beltrami,,0,,1,36,430,138,271,21,3
Nonmetropolitan,MINNESOTA,Big Stone,,0,,0,5,44,19,25,0,0
Nonmetropolitan,MINNESOTA,Brown,,0,,0,2,0,0,0,0,0
Nonmetropolitan,MINNESOTA,Cass,,2,,0,18,849,232,556,61,0
Nonmetropolitan,MINNESOTA,Chippewa,,0,,0,8,42,5,36,1,0
Nonmetropolitan,MINNESOTA,Clearwater,,0,,1,10,192,62,123,7,1
Nonmetropolitan,MINNESOTA,Cook,,0,,0,5,162,25,135,2,0
Nonmetropolitan,MINNESOTA,Cottonwood,,0,,0,1,40,11,26,3,1
Nonmetropolitan,MINNESOTA,Crow Wing,,1,,1,14,448,119,305,24,1
Nonmetropolitan,MINNESOTA,Douglas,,0,,1,20,216,71,131,14,0
Nonmetropolitan,MINNESOTA,Faribault,,0,,0,3,53,22,26,5,1
Nonmetropolitan,MINNESOTA,Freeborn,,0,,0,4,123,32,77,14,0
Nonmetropolitan,MINNESOTA,Goodhue,,0,,0,7,203,58,119,26,0
Nonmetropolitan,MINNESOTA,Grant,,0,,0,0,94,23,71,0,1
Nonmetropolitan,MINNESOTA,Hubbard,,0,,0,6,249,93,146,10,0
Nonmetropolitan,MINNESOTA,Itasca,,0,,1,26,457,100,340,17,1
Nonmetropolitan,MINNESOTA,Jackson,,0,,2,3,53,2,47,4,0
Nonmetropolitan,MINNESOTA,Kanabec,,0,,1,30,441,149,262,30,0
Nonmetropolitan,MINNESOTA,Kandiyohi,,1,,0,12,207,32,153,22,1
Nonmetropolitan,MINNESOTA,Kittson,,0,,0,0,38,8,28,2,0
Nonmetropolitan,MINNESOTA,Lac Qui Parle,,0,,0,2,41,7,33,1,0
Nonmetropolitan,MINNESOTA,Lake,,0,,0,3,28,10,16,2,0
Nonmetropolitan,MINNESOTA,Lake of the Woods,,0,,0,3,5,0,5,0,0
Nonmetropolitan,MINNESOTA,Le Sueur,,0,,0,1,116,39,69,8,1
Nonmetropolitan,MINNESOTA,Lincoln,,0,,0,10,10,4,6,0,0
Nonmetropolitan,MINNESOTA,Lyon,,0,,0,4,20,7,12,1,0
Nonmetropolitan,MINNESOTA,Mahnomen,,0,,0,19,122,31,88,3,0
Nonmetropolitan,MINNESOTA,Marshall,,0,,0,2,109,9,95,5,1
Nonmetropolitan,MINNESOTA,Martin,,1,,0,1,25,9,15,1,0
Nonmetropolitan,MINNESOTA,McLeod,,0,,0,3,94,36,51,7,1
Nonmetropolitan,MINNESOTA,Meeker,,0,,0,6,243,74,157,12,2
Nonmetropolitan,MINNESOTA,Mille Lacs,,0,,0,17,454,108,301,45,0
Nonmetropolitan,MINNESOTA,Mower,,0,,1,9,169,54,93,22,0
Nonmetropolitan,MINNESOTA,Murray,,0,,0,0,47,18,27,2,0
Nonmetropolitan,MINNESOTA,Nobles,,0,,1,5,48,18,26,4,0
Nonmetropolitan,MINNESOTA,Otter Tail,,2,,4,17,401,147,240,14,0
Nonmetropolitan,MINNESOTA,Pennington,,0,,0,3,53,12,37,4,1
Nonmetropolitan,MINNESOTA,Pine,,0,,2,28,617,157,406,54,7
Nonmetropolitan,MINNESOTA,Pipestone,,0,,2,4,65,13,48,4,1
Nonmetropolitan,MINNESOTA,Pope,,0,,0,3,57,10,37,10,0
Nonmetropolitan,MINNESOTA,Red Lake,,0,,0,3,22,11,11,0,0
Nonmetropolitan,MINNESOTA,Redwood,,0,,1,4,60,14,42,4,0
Nonmetropolitan,MINNESOTA,Renville,,0,,0,1,67,15,35,17,0
Nonmetropolitan,MINNESOTA,Rice,,0,,0,7,153,43,84,26,0
Nonmetropolitan,MINNESOTA,Rock,,0,,1,,43,7,36,0,0
Nonmetropolitan,MINNESOTA,Roseau,,0,,0,1,29,6,22,1,0
Nonmetropolitan,MINNESOTA,Sibley,,0,,0,0,5,5,0,0,0
Nonmetropolitan,MINNESOTA,Steele,,0,,1,3,115,36,71,8,8
Nonmetropolitan,MINNESOTA,Stevens,,0,,0,0,25,9,14,2,0
Nonmetropolitan,MINNESOTA,Swift,,0,,0,1,36,13,23,0,0
Nonmetropolitan,MINNESOTA,Todd,,1,,0,8,263,107,148,8,4
Nonmetropolitan,MINNESOTA,Traverse,,0,,0,3,28,4,20,4,0
Nonmetropolitan,MINNESOTA,Wadena,,0,,0,3,95,42,45,8,3
Nonmetropolitan,MINNESOTA,Waseca,,0,,0,1,91,40,49,2,0
Nonmetropolitan,MINNESOTA,Watonwan,,0,,0,3,38,14,21,3,0
Nonmetropolitan,MINNESOTA,Wilkin,,0,,0,1,46,11,35,0,0
Nonmetropolitan,MINNESOTA,Winona,,0,,0,3,104,26,67,11,0
Nonmetropolitan,MINNESOTA,Yellow Medicine,,0,,0,6,38,9,28,1,0
Metropolitan,MISSISSIPPI,Forrest,24,1,3,3,17,477,173,296,8,1
Metropolitan,MISSISSIPPI,Harrison,34,0,6,12,16,"1,164",371,686,107,2
Metropolitan,MISSISSIPPI,Hinds,30,2,6,4,18,448,165,206,77,0
Metropolitan,MISSISSIPPI,Jackson,140,3,30,15,92,"1,693",551,"1,019",123,28
Metropolitan,MISSISSIPPI,Lamar,30,4,8,14,4,671,382,277,12,1
Metropolitan,MISSISSIPPI,Madison,31,1,3,5,22,527,134,344,49,0
Metropolitan,MISSISSIPPI,Rankin,40,3,4,6,27,618,148,420,50,1
Metropolitan,MISSISSIPPI,Simpson,39,0,5,3,31,351,121,194,36,3
Metropolitan,MISSISSIPPI,Tunica,30,0,2,15,13,541,86,409,46,0
Nonmetropolitan,MISSISSIPPI,Adams,67,2,6,8,51,621,297,318,6,1
Nonmetropolitan,MISSISSIPPI,Chickasaw,16,1,1,4,10,41,18,20,3,0
Nonmetropolitan,MISSISSIPPI,Choctaw,11,0,0,0,11,90,31,52,7,0
Nonmetropolitan,MISSISSIPPI,Claiborne,33,1,0,3,29,84,47,36,1,0
Nonmetropolitan,MISSISSIPPI,Franklin,11,1,1,4,5,54,30,18,6,0
Nonmetropolitan,MISSISSIPPI,Grenada,18,0,0,7,11,100,49,46,5,0
Nonmetropolitan,MISSISSIPPI,Itawamba,26,2,4,0,20,271,85,170,16,4
Nonmetropolitan,MISSISSIPPI,Jefferson,18,1,3,0,14,43,11,26,6,1
Nonmetropolitan,MISSISSIPPI,Jones,79,2,25,4,48,"1,000",373,627,0,0
Nonmetropolitan,MISSISSIPPI,Kemper,2,0,0,0,2,49,27,18,4,5
Nonmetropolitan,MISSISSIPPI,Lauderdale,35,0,8,4,23,650,342,271,37,2
Nonmetropolitan,MISSISSIPPI,Lee,47,0,5,5,37,800,297,462,41,12
Nonmetropolitan,MISSISSIPPI,Leflore,70,1,6,7,56,430,174,236,20,2
Nonmetropolitan,MISSISSIPPI,Lincoln,32,0,2,0,30,325,105,199,21,9
Nonmetropolitan,MISSISSIPPI,Lowndes,53,3,5,12,33,608,309,277,22,0
Nonmetropolitan,MISSISSIPPI,Marion,32,0,9,9,14,561,242,291,28,5
Nonmetropolitan,MISSISSIPPI,Oktibbeha,42,0,2,5,35,227,105,113,9,6
Nonmetropolitan,MISSISSIPPI,Panola,70,2,1,9,58,560,282,262,16,1
Nonmetropolitan,MISSISSIPPI,Pike,36,1,1,5,29,368,236,131,1,
Nonmetropolitan,MISSISSIPPI,Pontotoc,22,0,1,12,9,72,26,44,2,3
Nonmetropolitan,MISSISSIPPI,Scott,47,2,2,3,40,376,126,219,31,6
Nonmetropolitan,MISSISSIPPI,Tippah,5,0,1,0,4,10,4,6,0,0
Nonmetropolitan,MISSISSIPPI,Union,4,0,0,0,4,234,84,136,14,3
Nonmetropolitan,MISSISSIPPI,Warren,16,4,5,1,6,408,129,261,18,0
Nonmetropolitan,MISSISSIPPI,Washington,41,2,2,8,29,556,123,367,66,0
Nonmetropolitan,MISSISSIPPI,Winston,1,0,0,0,1,20,4,15,1,0
Metropolitan,MISSOURI,Andrew,2,0,0,0,2,74,28,45,1,0
Metropolitan,MISSOURI,Bates,31,2,2,0,27,201,83,110,8,3
Metropolitan,MISSOURI,Bollinger,14,0,2,0,12,105,44,52,9,2
Metropolitan,MISSOURI,Boone,90,1,2,13,74,736,179,508,49,9
Metropolitan,MISSOURI,Buchanan,22,0,3,1,18,209,62,139,8,1
Metropolitan,MISSOURI,Caldwell,17,0,1,1,15,54,32,22,0,0
Metropolitan,MISSOURI,Callaway,60,3,6,1,50,784,205,538,41,6
Metropolitan,MISSOURI,Cape Girardeau,13,0,1,2,10,276,116,153,7,0
Metropolitan,MISSOURI,Cass,48,0,2,4,42,465,125,313,27,0
Metropolitan,MISSOURI,Christian,66,0,0,2,64,401,174,181,46,6
Metropolitan,MISSOURI,Clay,25,3,2,2,18,210,93,92,25,3
Metropolitan,MISSOURI,Clinton,49,0,0,2,47,88,18,62,8,1
Metropolitan,MISSOURI,Cole,48,1,2,3,42,422,105,289,28,1
Metropolitan,MISSOURI,Dallas,30,0,3,0,27,209,63,140,6,0
Metropolitan,MISSOURI,De Kalb,8,0,1,0,7,63,21,37,5,0
Metropolitan,MISSOURI,Franklin,89,1,4,1,83,468,122,294,52,2
Metropolitan,MISSOURI,Greene,96,3,9,10,74,"1,716",573,"1,037",106,49
Metropolitan,MISSOURI,Howard,10,1,1,0,8,39,19,19,1,0
Metropolitan,MISSOURI,Jackson,42,0,5,6,31,556,190,315,51,1
Metropolitan,MISSOURI,Jasper,152,0,7,2,143,491,154,282,55,9
Metropolitan,MISSOURI,Jefferson,384,2,30,19,333,"2,492",404,"1,898",190,18
Metropolitan,MISSOURI,Lafayette,10,0,0,0,10,144,49,85,10,0
Metropolitan,MISSOURI,Lincoln,89,2,0,0,87,252,82,149,21,0
Metropolitan,MISSOURI,McDonald,93,2,1,6,84,314,87,206,21,3
Metropolitan,MISSOURI,Moniteau,5,1,0,0,4,42,9,31,2,0
Metropolitan,MISSOURI,Newton,40,1,12,3,24,771,202,495,74,4
Metropolitan,MISSOURI,Osage,39,0,0,0,39,93,42,44,7,0
Metropolitan,MISSOURI,Platte,53,1,1,2,49,328,95,224,9,7
Metropolitan,MISSOURI,Polk,88,0,0,2,86,336,127,192,17,0
Metropolitan,MISSOURI,Ray,19,0,2,0,17,185,73,98,14,0
Metropolitan,MISSOURI,St. Charles,141,0,8,10,123,"1,031",272,720,39,13
Metropolitan,MISSOURI,St. Louis County Police Department,"1,043",17,63,284,679,"9,329","2,318","6,387",624,56
Metropolitan,MISSOURI,Warren,67,1,5,2,59,240,82,145,13,3
Metropolitan,MISSOURI,Washington,35,0,6,2,27,360,105,217,38,2
Metropolitan,MISSOURI,Webster,12,0,0,1,11,315,144,135,36,3
Nonmetropolitan,MISSOURI,Adair,17,0,2,0,15,159,47,107,5,0
Nonmetropolitan,MISSOURI,Atchison,0,0,0,0,0,11,3,7,1,0
Nonmetropolitan,MISSOURI,Audrain,5,0,0,1,4,151,60,81,10,0
Nonmetropolitan,MISSOURI,Barry,79,0,12,3,64,434,169,239,26,6
Nonmetropolitan,MISSOURI,Benton,28,0,0,0,28,241,111,109,21,1
Nonmetropolitan,MISSOURI,Butler,77,0,5,6,66,660,232,395,33,2
Nonmetropolitan,MISSOURI,Camden,39,0,0,0,39,452,145,284,23,0
Nonmetropolitan,MISSOURI,Carroll,4,0,0,1,3,41,11,28,2,0
Nonmetropolitan,MISSOURI,Carter,5,0,0,0,5,62,29,28,5,0
Nonmetropolitan,MISSOURI,Cedar,12,0,3,0,9,143,48,88,7,0
Nonmetropolitan,MISSOURI,Chariton,21,0,0,0,21,53,23,28,2,0
Nonmetropolitan,MISSOURI,Clark,6,0,0,0,6,28,18,5,5,0
Nonmetropolitan,MISSOURI,Cooper,5,0,2,0,3,132,31,90,11,0
Nonmetropolitan,MISSOURI,Crawford,32,0,3,0,29,185,73,102,10,0
Nonmetropolitan,MISSOURI,Dade,4,0,0,0,4,47,37,0,10,0
Nonmetropolitan,MISSOURI,Daviess,5,0,1,0,4,67,25,33,9,2
Nonmetropolitan,MISSOURI,Dent,17,4,2,1,10,83,41,32,10,1
Nonmetropolitan,MISSOURI,Douglas,30,1,1,0,28,94,39,47,8,2
Nonmetropolitan,MISSOURI,Dunklin,24,0,0,3,21,232,58,159,15,5
Nonmetropolitan,MISSOURI,Gasconade,19,0,0,1,18,126,48,70,8,2
Nonmetropolitan,MISSOURI,Gentry,0,0,0,0,0,23,8,15,0,0
Nonmetropolitan,MISSOURI,Grundy,5,0,1,0,4,57,26,27,4,0
Nonmetropolitan,MISSOURI,Harrison,8,1,0,2,5,55,9,40,6,3
Nonmetropolitan,MISSOURI,Henry,43,1,2,0,40,354,115,220,19,7
Nonmetropolitan,MISSOURI,Hickory,2,0,0,1,1,123,46,59,18,0
Nonmetropolitan,MISSOURI,Holt,5,0,0,0,5,74,35,32,7,0
Nonmetropolitan,MISSOURI,Howell,28,1,0,1,26,370,141,203,26,2
Nonmetropolitan,MISSOURI,Iron,31,0,3,2,26,60,24,29,7,1
Nonmetropolitan,MISSOURI,Johnson,26,1,1,1,23,416,155,224,37,0
Nonmetropolitan,MISSOURI,Knox,2,0,0,0,2,46,18,26,2,0
Nonmetropolitan,MISSOURI,Laclede,138,0,0,0,138,329,81,216,32,2
Nonmetropolitan,MISSOURI,Lawrence,56,0,4,3,49,415,176,212,27,5
Nonmetropolitan,MISSOURI,Lewis,0,0,0,0,0,69,24,41,4,0
Nonmetropolitan,MISSOURI,Linn,16,0,1,0,15,54,29,24,1,2
Nonmetropolitan,MISSOURI,Livingston,3,0,0,0,3,32,10,17,5,1
Nonmetropolitan,MISSOURI,Macon,19,0,0,0,19,112,44,64,4,0
Nonmetropolitan,MISSOURI,Madison,11,0,0,0,11,57,23,29,5,0
Nonmetropolitan,MISSOURI,Maries,31,0,3,0,28,56,16,36,4,1
Nonmetropolitan,MISSOURI,Marion,10,0,2,0,8,118,19,96,3,0
Nonmetropolitan,MISSOURI,Mercer,9,3,0,0,6,14,4,10,0,0
Nonmetropolitan,MISSOURI,Miller,66,0,8,0,58,229,87,131,11,0
Nonmetropolitan,MISSOURI,Mississippi,16,0,0,0,16,59,20,37,2,0
Nonmetropolitan,MISSOURI,Monroe,5,0,0,0,5,51,18,26,7,1
Nonmetropolitan,MISSOURI,Montgomery,3,1,0,0,2,78,26,48,4,0
Nonmetropolitan,MISSOURI,Morgan,45,0,3,0,42,274,111,136,27,0
Nonmetropolitan,MISSOURI,New Madrid,20,0,0,0,20,60,16,38,6,2
Nonmetropolitan,MISSOURI,Nodaway,36,0,2,1,33,116,35,71,10,0
Nonmetropolitan,MISSOURI,Oregon,9,0,0,0,9,56,27,25,4,0
Nonmetropolitan,MISSOURI,Ozark,12,0,0,0,12,141,54,81,6,4
Nonmetropolitan,MISSOURI,Pemiscot,29,1,3,2,23,120,42,69,9,0
Nonmetropolitan,MISSOURI,Perry,6,0,0,0,6,63,14,39,10,0
Nonmetropolitan,MISSOURI,Pettis,9,0,2,0,7,388,130,234,24,0
Nonmetropolitan,MISSOURI,Phelps,41,1,4,1,35,387,120,234,33,2
Nonmetropolitan,MISSOURI,Pike,23,0,2,0,21,74,33,35,6,1
Nonmetropolitan,MISSOURI,Pulaski,91,4,5,4,78,368,186,154,28,3
Nonmetropolitan,MISSOURI,Putnam,0,0,0,0,0,15,11,1,3,0
Nonmetropolitan,MISSOURI,Ralls,5,0,0,0,5,152,32,117,3,1
Nonmetropolitan,MISSOURI,Randolph,6,0,2,0,4,142,37,105,0,1
Nonmetropolitan,MISSOURI,Reynolds,28,1,0,1,26,78,27,46,5,2
Nonmetropolitan,MISSOURI,Ripley,29,0,0,0,29,298,94,194,10,0
Nonmetropolitan,MISSOURI,Saline,23,0,2,2,19,91,44,45,2,0
Nonmetropolitan,MISSOURI,Schuyler,1,0,0,0,1,42,13,22,7,1
Nonmetropolitan,MISSOURI,Scott,24,0,0,1,23,96,32,55,9,0
Nonmetropolitan,MISSOURI,Shannon,3,0,0,0,3,54,15,32,7,1
Nonmetropolitan,MISSOURI,Shelby,2,0,1,0,1,40,5,33,2,0
Nonmetropolitan,MISSOURI,St. Clair,6,1,1,1,3,168,48,120,0,0
Nonmetropolitan,MISSOURI,Ste. Genevieve,59,0,2,0,57,114,23,76,15,5
Nonmetropolitan,MISSOURI,St. Francois,81,0,6,2,73,460,130,276,54,2
Nonmetropolitan,MISSOURI,Stoddard,25,0,2,1,22,236,66,158,12,2
Nonmetropolitan,MISSOURI,Stone,80,2,5,0,73,483,149,310,24,2
Nonmetropolitan,MISSOURI,Sullivan,10,0,0,0,10,61,31,27,3,0
Nonmetropolitan,MISSOURI,Taney,117,0,9,4,104,559,164,351,44,0
Nonmetropolitan,MISSOURI,Texas,6,0,2,0,4,204,87,102,15,4
Nonmetropolitan,MISSOURI,Vernon,33,1,2,0,30,220,69,132,19,1
Nonmetropolitan,MISSOURI,Wayne,10,0,1,0,9,84,32,48,4,1
Nonmetropolitan,MISSOURI,Worth,2,0,0,0,2,37,15,19,3,0
Nonmetropolitan,MISSOURI,Wright,16,0,5,0,11,85,40,40,5,0
Metropolitan,MONTANA,Carbon,15,0,0,0,15,43,11,30,2,0
Metropolitan,MONTANA,Cascade,28,0,3,0,25,248,41,201,6,4
Metropolitan,MONTANA,Missoula,84,1,12,6,65,404,87,288,29,3
Metropolitan,MONTANA,Yellowstone,78,0,4,4,70,610,146,402,62,3
Nonmetropolitan,MONTANA,Beaverhead,7,0,0,0,7,63,15,44,4,1
Nonmetropolitan,MONTANA,Big Horn,22,3,2,0,17,134,8,118,8,0
Nonmetropolitan,MONTANA,Blaine,13,0,0,0,13,15,1,12,2,0
Nonmetropolitan,MONTANA,Broadwater,17,0,2,0,15,56,8,42,6,0
Nonmetropolitan,MONTANA,Carter,0,0,0,0,0,1,0,1,0,0
Nonmetropolitan,MONTANA,Chouteau,6,0,0,0,6,20,3,16,1,0
Nonmetropolitan,MONTANA,Custer,1,0,0,0,1,39,6,30,3,0
Nonmetropolitan,MONTANA,Daniels,3,0,0,0,3,0,0,0,0,0
Nonmetropolitan,MONTANA,Dawson,9,0,2,0,7,66,9,54,3,1
Nonmetropolitan,MONTANA,Deer Lodge,25,0,4,1,20,152,15,130,7,2
Nonmetropolitan,MONTANA,Fallon,0,0,0,0,0,12,2,9,1,0
Nonmetropolitan,MONTANA,Fergus,8,0,5,0,3,52,9,41,2,0
Nonmetropolitan,MONTANA,Gallatin,44,0,17,2,25,335,39,273,23,1
Nonmetropolitan,MONTANA,Garfield,0,0,0,0,0,0,0,0,0,0
Nonmetropolitan,MONTANA,Glacier,20,1,0,0,19,35,6,25,4,0
Nonmetropolitan,MONTANA,Golden Valley,1,0,0,0,1,0,0,0,0,0
Nonmetropolitan,MONTANA,Granite,1,0,0,0,1,54,4,50,0,0
Nonmetropolitan,MONTANA,Hill,19,0,2,0,17,131,19,102,10,1
Nonmetropolitan,MONTANA,Jefferson,13,0,1,0,12,36,6,28,2,1
Nonmetropolitan,MONTANA,Judith Basin,0,0,0,0,0,1,0,1,0,0
Nonmetropolitan,MONTANA,Lake,46,0,10,1,35,294,74,176,44,3
Nonmetropolitan,MONTANA,Lewis and Clark,80,2,18,1,59,342,77,239,26,5
Nonmetropolitan,MONTANA,Lincoln,25,1,2,1,21,129,24,98,7,0
Nonmetropolitan,MONTANA,Madison,6,0,0,0,6,38,6,29,3,0
Nonmetropolitan,MONTANA,McCone,1,0,0,0,1,18,3,14,1,0
