"city (STRING)","areaCode (STRING)","country (STRING)","region (STRING)","locId (STRING)","longitude (STRING)","postalCode (STRING)","metroCode (STRING)","latitude (STRING)","author (STRING)","year (STRING)","month (STRING)","day (STRING)","hour (STRING)","minute (STRING)","text (STRING)","hashtags (STRING)","search_term (STRING)","id (STRING)"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","patricksallen","2013","3","17","18","42","@CumSoPrettii even on St. Patrick's Day, 7 years ago, that was so much fun.  We found 5 places to fuck between 3 cities and a mountain park","","fuck","496810083695717603"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Steve_Xfire","2013","3","17","18","42","@Charlie_Xfire I can't sit. *pacing the living room* FUCK","","fuck","-6810007340132082695"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","EmaniNEVERSON","2013","3","17","18","42","Fuck it my heart beat slow","","fuck","-5158805017825224928"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","nadiyashebad","2013","3","17","18","42","Ima fuck will ass up frfr","","fuck","-7492826281724368242"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","MichelleW48","2013","3","17","18","42","Fuck excuses! Live up to what you did wrong!","","fuck","-1020891086078202241"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","RootlessYouth","2013","3","17","18","42","There really should be a concert where everyone shuts the fuck up and only cheers between songs","","fuck","5796430790565133617"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Jay_x0x","2013","3","17","18","42","RT @MilesBoyer21: @Dregetdatchedda I love you and don't worry no one can hate. Your national champions fuck the haters","","fuck","8267620530453357080"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","KidKoldOfficial","2013","3","17","18","42","I buy kicks I like fuck the hype","","fuck","2904043207180988584"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","LovelyNickole","2013","3","17","18","42","RT @VanessaAvalos_: Being single to me means : I do whatever the fuck I want !","","fuck","2237865238542587487"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Ed_Boulanger","2013","3","17","18","42","But you know what, Knicks fans? Fuck yes I'm gonna have a ball if we win tonight.","","fuck","8586174496002197539"
"Valhalla","914","US","NY","605","-73.7768","10595","501","41.0877","Same_Old_Ziz","2013","3","17","18","44","@ImTheReal_est92 that shit had me n tears","","shit","2139892657728996565"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","MrLoganPlatt","2013","3","17","18","45","@SableToofTiger shit, was it a good match at least?","","shit","7591446480348398672"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","theflourchildpa","2013","3","17","18","45","@Bingsome Was about to alter your profile photo to include someone else… but decided to not be as creepy and just tweet about - wait. shit.","","shit","1412845346709693846"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","TIMxoC","2013","3","17","18","45","RT @FrancisThurston: Idk how ppl have beards.. This shit is beyond itchy","","shit","5258950133479933792"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","xpaahaige18x","2013","3","17","18","44","Little girls thinking they're cute and shit😂","","shit","-7238910331310357090"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","shizz_tha_kidd","2013","3","17","18","44","A bad bitch will have you blind to the fact she's. piece of shit","","shit","8781204903744351358"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","FrancisThurston","2013","3","17","18","44","Idk how ppl have beards.. This shit is beyond itchy","","shit","795000288338285580"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","chance_second","2013","3","17","18","44","@boxwatcher people will buy some terrible shit because their favorite wrestler is attached, but that's just the easy money.","","shit","-2401919912261642169"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","JamRyder","2013","3","17","18","43","RT @ITS_Gene_O: 8th seed is bull shit but fuck it they should've did better in the big east tourney and they had that soft ass non conference schedule","","shit","-9189213966085658040"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","ITS_Gene_O","2013","3","17","18","42","8th seed is bull shit but fuck it they should've did better in the big east tourney and they had that soft ass non conference schedule","","shit","-9217360566904491190"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","CourtneyAlexisC","2013","3","17","18","42","Well shit, Bama better win the NIT.","","shit","-3933640981647573103"
"Pittsburgh","412","US","PA","606","-79.9880","15222","508","40.4495","OVOTootieTMUS","2013","3","17","18","42","RT @__Kvrdashian: “@OVOTootieTMUS: Basic Bitches Ain't Shit...” Yeen Ain't Neva Told No Lie","","shit","8550346637688488957"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","YuGotAFriendNMe","2013","3","17","18","44","Iont got Shit to Do tonight .","","shit","-1429116871227644820"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","_Nurse_Jackie","2013","3","17","18","44","Ppl piss me off with tht shit","","shit","1899762535960707466"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","MssTorreyRenee","2013","3","17","18","43","@Ckrenshaw31 no shit ! lol","","shit","6761347241134155066"
"Bridgeton","314","US","MO","607","-90.4201","63044","609","38.7667","N8_Dogg314","2013","3","17","18","43","@civotajiMoksoB can you turn that shit up for me right now","","shit","1625391622288872395"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","galleriegirl","2013","3","17","18","44","@TonyLeadholm You know this shit never makes sense...","","shit","4854423800745937011"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","NosettaStone","2013","3","17","18","44","First time at Five Guys and this shit is nasty","","shit","1504504599966668439"
"San Francisco","415","US","CA","608","-122.3826","94124","807","37.7312","YA_BOI_STEVE","2013","3","17","18","43","Fuck this shit","","shit","-1982566930282742668"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","RyanV108","2013","3","17","18","45","Aww thanks bro lol 😎😎RT @ArabThug: Only promoters i fuck wt is @NAESKETCHIE  &amp; @RyanV108  these other niggas aint shit man lmao","","shit","-8945519491277472815"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","_AyeeNaeBae","2013","3","17","18","45","RT @MJT___: If I'm mad &amp; ignoring you, I want you to blow my shit up 😩 then we can make up 😏","","shit","-7118556834300011081"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","horan_is_perrf","2013","3","17","18","45","IM CRYINF ANGFISN BECSUAE OF THIS SHIT HEAD AUSTIN MAHONE VGHRBIJM I HATER HIM  SO MUCH ITSBHVGR THIS ISNT GFUNFNY SAUSTIBFVHT GBRCDNJ","","shit","-3781746062142683395"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","princessjenstar","2013","3","17","18","45","@x_PeaceLoveHope shit only happens to me I swear...","","shit","3081028847239260510"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","jalarris","2013","3","17","18","45","That shit just got me hot","","shit","-8414349502984837805"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","IDTS_Push","2013","3","17","18","45","Dee be blacking on me for no reason tho like i try to be nice and shit and all she does is curse me out 😔😔","","shit","-6430919278887934474"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","shyjt69","2013","3","17","18","45","@itzStephieLynne .. U and the eye of the tiger song in the back ground... OH SHIT.","","shit","-6853028134301761808"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","courtneyLuxe_","2013","3","17","18","44","@donaldhughes @LegsofaBoss ummmm she is talking shit to errybody","","shit","5089993886139392921"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","xdarby9055LASTN","2013","3","17","18","44","Girls be rejecting me in the grown club I be like bitch I'm the shit at a teen party lol","","shit","450865979656777026"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Stephfannie88","2013","3","17","18","44","Feel like shit","","shit","-2275431976152357999"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","CoCoDimples30","2013","3","17","18","44","RT @itsJazzyFBaby: Beyonce's Bow Down is the shit tho. I always knew it was in her but that Mathew had her on her patent shit far too long.","","shit","-7795299232634456408"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","AkaChinaaDoll","2013","3","17","18","44","My thinq is this dnt accuse me for stealinq and then end up finding the $$ and I won't embarrass ya ass for tryna pin shit on me . #rns","#rns","shit","-464945168620762855"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Alakabam","2013","3","17","18","44","@TheJLoSpot here is the whole thing of jt shit i just dm'd you cause it was kinda messy in dms. http://t.co/mRwOWEFLPq","","shit","-8873324826288473504"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","the_boss_32","2013","3","17","18","44","Su going to bust ass in the acc next year taking over that shit","","shit","712830993962640147"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Highly_Gifted","2013","3","17","18","44","Happy fucking birthday to my nigga tho @Kellz_DaDon enjoy ya shit fam","","shit","-6132841598172004571"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","xLethalTounge","2013","3","17","18","44","I lowkey be on my groupie shit on IG .","","shit","4871522489469439215"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","___marion8369LA","2013","3","17","18","44","Bitch ion want yo nigga, he aint shit, i just get the head when he beg to come around and trust he do. 1600 messages. #Holla","#Holla","shit","7081854120247751458"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","xdarby9055LASTN","2013","3","17","18","44","i keep preaching the same shit ..if yu sucked a nigga dick enough for him to nut yu likes that nigga dont front on em now bitch!","","shit","-4955363038385406218"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","carriebyalick","2013","3","17","18","44","Mercury went direct today! Now we can start looking for something else to blame when shit happens! #happysunday","#happysunday","shit","4636345323414111883"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","king_tubbyy","2013","3","17","18","44","@ohyesiix3 we gunna fuck shit up ;) my birthdaaaaaaay ! 🎉😏","","shit","-5217894320239823541"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","AnyanNebro24","2013","3","17","18","44","Anybody else get stuck in this shit on 81 South?","","shit","8683806396347208427"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Suquana","2013","3","17","18","44","RT @KINGBeysus: YOUR TIMELINE AIN'T GON BE THE SAME NOW THAT I HAVE THIS NEW BEYONCE SONG TO TALK MY SHIT","","shit","4710149420753420118"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","TRJuliette","2013","3","17","18","44","@RockyBreaux @nalatootrill if there's ever a problem. We don't do that dumb shit out here. Live ya life &amp; ima live mine.","","shit","878293559847608716"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Suquana","2013","3","17","18","44","RT @KINGBeysus: THIS MY SHIT! BOW DOWN, BITCHES !","","shit","6398525825835785510"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","LRod726","2013","3","17","18","44","Back in NYC fucking shit up! #Fuckitimirish #lastnameobrien http://t.co/fXFaS8TZiR","#Fuckitimirish|#lastnameobrien","shit","-6648008795038364173"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","dani3lle_1","2013","3","17","18","44","Miley Cyrus did not hop off the plane at LAX with a dream and her cardigan for this shit","","shit","3180379570669144647"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Carrrrz","2013","3","17","18","44","I hate when people start shit","","shit","6853094225610313642"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","Khi_Lynn1105","2013","3","17","18","44","@Shakizzyy same here I need to get this shit right lol","","shit","-3741545424304549286"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","SUNYPartyStory","2013","3","17","18","44","#SUNYReport: ""OMG can't believe were playing Duke"" Albany ball player says,""I wonder if I can get their autograph. Also I just shit myself.""","#SUNYReport","shit","-4814815669267182910"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","hottiesook6876L","2013","3","17","18","44","A bitch nigga that's that shit i dont like","","shit","-7517362845154239343"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","SunshineShy_","2013","3","17","18","44","I'm always sick..this shit is so miserable 😒","","shit","5821431642730735436"
"New York","212","US","NY","609","-73.9725","10017","501","40.7528","sv_ceciii","2013","3","17","18","44","RT @itsJazzyFBaby: Beyonce's Bow Down is the shit tho. I always knew it was in her but that Mathew had her on her patent shit far too long.","","shit","7676800430545472685"
